ID,Section ID,Section Name,Section Name Arabic,Attribute ID,Attribute Name,Parameter ID,Parameter Name,Mandate Level,Value Description,PE,CE,SR,PR,PF,Website,Mobile,EServices
227,QGWS-8,Search Engine Optimization (SEO),تحسين محرك البحث,QGWS-8.6,Predefined Validation Error Messages,QGWS-8.6.1,Validation messages,M2,Validation error messages like; Sorry no content found or try again or no result found etc.   should not be written inside H tags (h1 to h6 tags) and users should not able see these predefined message in HTML source code otherwise search engines will scan it & show it in search results.,Y,,,,,Y,,
228,QGWS-8,Search Engine Optimization (SEO),تحسين محرك البحث,QGWS-8.7,Toggle Button Expand/Collapse,QGWS-8.7.1,Toggle Button Collapse/Expand,M2,"Never wrap important content or links inside toggle button (which expands/collapses when you click on it), Search engines cannot enter or expands or read the text/links, which are hidden inside toggle button.

Example of links hidden inside toggle button: /wps/portal/services
",Y,,,,,Y,,
229,QGWS-9,Performance and monitoring,الأداء والمراقبة,QGWS-9.1,Website performance,QGWS-9.1.1,Load time,M2,"Optimize the size of each page to reduce the load time. 
Optimize the image size to reduce the load time.
Website load time within 3 seconds is desirable. 
The website shall implement lazy loading whenever heavy content provided, such as scrolling content loads.
",Y,Y,Y,Y,Y,Y,,
230,QGWS-9,Performance and monitoring,الأداء والمراقبة,QGWS-9.1,Website performance,QGWS-9.1.2,Website Availability,M2,Entities shall ensure that websites are available for 24X7. Downtime to be properly documented.,Y,Y,Y,Y,Y,Y,,
231,QGWS-9,Performance and monitoring,الأداء والمراقبة,QGWS-9.1,Website performance,QGWS-9.1.3,Time-out Secure Information,M2,"Design pages that require or present secure information, to time-out automatically.
Also, warn users before time expires with the option to request additional time.
",Y,Y,Y,Y,Y,Y,,
232,QGWS-9,Performance and monitoring,الأداء والمراقبة,QGWS-9.2,"Monitoring, reporting and analytics",QGWS-9.2.1,Monitoring and reporting ,M2,Websites should be monitored periodically in accordance with the plan to address and fix the quality and compatibility issues.,Y,Y,Y,Y,Y,Y,,
233,QGWS-9,Performance and monitoring,الأداء والمراقبة,QGWS-9.2,"Monitoring, reporting and analytics",QGWS-9.2.2,Load time report,M3,All important pages of the website should be tested for load time and same should be monitored and documented.,Y,Y,Y,Y,Y,Y,,
234,QGWS-9,Performance and monitoring,الأداء والمراقبة,QGWS-9.2,"Monitoring, reporting and analytics",QGWS-9.2.3,Traffic Analysis,M3,The site traffic should be regularly monitored to analyze the usage patterns as well as visitors’ profile and preferences.,Y,Y,Y,Y,Y,Y,,
235,QGWS-9,Performance and monitoring,الأداء والمراقبة,QGWS-9.2,"Monitoring, reporting and analytics",QGWS-9.2.4,Analytics,M3,"• With the help of analytics the government Entities should identify which components are most used, and clearly highlight the components on  the entity homepage.
• With Google Analytics, Entities should monitor the behavior of visitors in order to improve user experience with the insight that this provides.
• Entities shall use reports provided by Google Analytics to help it to understand website traffic and webpage usage.

",Y,Y,Y,Y,Y,Y,,
236,QGWS-11,Support (chat/helpline),الدعم (المحادثة/خط المساعدة),QGWS-11.1,Support / Helpline,QGWS-11.1.1,Support / Helpline,M2,"• • In ‘contact us’ there must be email address, operating hours, the main telephone number for each call center
• Providing online tutorial/help with screen shots and instructions. Online self-help like FAQs will be useful. 
• Where an e-Service is complex and is for a specific group of users or corporate users, training and hands-on workshops shall be provided

Entities must provide the following:
1. For general enquiry - A service Helpline/Hotline
2. For transaction enquiry 
a. If services are supported by Govt Contact Center: Link to 109 GCC, Widget of 109 Live Chat Window, Widget of 109 chatbot
b. If services are not supported by Govt Contact Center: Phone number of service helpline must be provided 
c. Map location of the address
.
",Y,,Y,,,Y,,
237,QGWS-11,Support (chat/helpline),الدعم (المحادثة/خط المساعدة),QGWS-11.2,Chat,QGWS-11.2.1,Chat,M2,"When users encounter problems or difficulties with using the website or services then Entities shall provide live chat with service agents, especially for services targeting remote users such as overseas citizens, tourists, businesses etc. Ideally, chat support for such services should be provided 24/7 considering different time zones per user locations.s.",Y,,Y,,,Y,,
238,QGWS-11,Support (chat/helpline),الدعم (المحادثة/خط المساعدة),QGWS-11.3,Bot Usage Guidelines,QGWS-11.3.1,Bot Usage Guidelines,M3,"• It should be apparent to the user that they are not having an interaction with another person.
• A seamless hand-off to a human should be ensured where the human-bot exchange leads to interactions that exceed the bot’s competence.
• Entities should ensure that the bot is reliable.
• The bot should respect user privacy.
• Entities are accountable for the bots they deploy.
",Y,,Y,,,Y,,
239,QGWS-11,Support (chat/helpline),الدعم (المحادثة/خط المساعدة),QGWS-11.4,Site Tour,QGWS-11.4.1,Site Tour,M3,"• The site tour should be precise. 
• The most important or frequently used features should come first in the site tour.
• Easy option for leaving the site tour in between should be provided, e.g. pressing the escape key of keyboard.
",Y,,Y,,,Y,,
240,QGWS-12,General requirements,متطلبات عامة,QGWS-12.1,General Requirements,QGWS-12.1.1,Browser and device support,M2,"• Design, develop and test the website for the most common browsers.
• Design, develop and test the website for the most common devices.",Y,,,,,Y,,
241,QGWS-12,General requirements,متطلبات عامة,QGWS-12.1,General Requirements,QGWS-12.1.2,Font,M2,"• The content of the site should be readable in electronic and print format with default standard fonts of user’s system.
• Use a familiar font such as Times New Roman or Georgia (serif fonts), or Arial, Helvetica, or Verdana (sans serif fonts), to achieve the best possible reading speed.
• Use at least a 12-point font (e.g., typeface) on all Web pages.
",,,,,,Y,,
242,QGWS-12,General requirements,متطلبات عامة,QGWS-12.1,General Requirements,QGWS-12.1.3,Pop-ups or New window,M3,"• Do not have unsolicited windows or graphics ‘pop-up’ to users.
• Websites should not launch new browser windows.
• When linking to non-HTML files, such as Excel, Word or PDF, these documents should open in standalone applications or in a new window.
• Applications hosted on secure sites may open in new window
• New window can be used in a situations where interactive content on a page will be lost  - e.g. where a user is filling out a form and a link leads to explanatory text.
",Y,,,,,Y,,
243,QGWS-12,General requirements,متطلبات عامة,QGWS-12.1,General Requirements,QGWS-12.1.4,Web assets and resources optimization,M3,"All web resources and assets should be optimized for performance. This includes images, stylesheets, scripts, PDF, and PowerPoint.",Y,,,,,Y,,
244,QGWS-12,General requirements,متطلبات عامة,QGWS-12.1,General Requirements,QGWS-12.1.5,Printability,M2,"• The content of the site should be readable in print format with default standard fonts of user’s system.
• Agencies must include CSS to provide stripped down print-friendly versions of web pages.
",Y,,,,,Y,,
245,QGWS-12,General requirements,متطلبات عامة,QGWS-12.1,General Requirements,QGWS-12.1.6,Popular Operating Systems,M2,"• Design the Web site so it will work well with the most popular operating systems.
• Designers should attempt to accommodate majority of all users.
• Ensure that all testing of a Web site is done using the most common operating systems.
",Y,,,,,Y,,
246,QGWS-12,General requirements,متطلبات عامة,QGWS-12.1,General Requirements,QGWS-12.1.7,Screen Resolutions,M3,"• Design website for monitors with the screen resolution set at 1366x768 pixels. 
• Designers should attempt to accommodate majority of all users.
• The websites should be tested and it should function properly for other common higher and lower resolution settings as well.
",Y,,,,,Y,,
247,QGWS-12,General requirements,متطلبات عامة,QGWS-12.1,General Requirements,QGWS-12.1.8,System Requirements,M3,"• Minimum supported web browsers and their version number should be displayed on the website home page.
• Information about any required plug-in software should also be displayed before the plug-ins are used.
• A link should be provided in order that users not having the required software may download and install in their in computing hardware
",Y,,,,,Y,,
248,QGWS-12,General requirements,متطلبات عامة,QGWS-12.1,General Requirements,QGWS-12.1.9,Advertising,M2,"Commercial advertising is not permitted on any pages housed under government (gov.qa) domains.
The use of banner adverts provided directly from a third party (Bing ads, Google display Network, etc…) is not permitted.
The use of banner adverts provided by other Qatari government entities is allowed such as World Cup 2022, Expo 2021, etc.
It is acceptable to acknowledge sponsorship – for example of an exhibition or award – and to provide a link, via text and/or the sponsor’s logo, to the sponsor's website, but these links must not imply that the government endorses a particular product or service, and no personal remuneration of any kind may be derived from resources provided by the government.
",Y,,,,,Y,,
249,QGWS-12,General requirements,متطلبات عامة,QGWS-12.1,General Requirements,QGWS-12.1.10,Print,M2,Agencies should provide a print friendly function which is configured to print the core content of the page only.,Y,,,,,Y,,
250,QGWS-12,General requirements,متطلبات عامة,QGWS-12.1,General Requirements,QGWS-12.1.11,Email marketing or email alert subscription,M3,"Users of the website to be provided an option to subscribe to email or newsletters from the agency or portal.

In order to automate email alert campaigns portal should have a category-wise feed and subscription form with multi-selection options.
e.g. https://connect.usa.gov/subscribe?email
https://www.government.ae/en/footer/newsletter

",Y,,,,,Y,,
251,QGWS-13,Security and Privacy,الأمان والخصوصية,QGWS-13.1,Web Application Security Standards,QGWS-13.1.1,Active content,M2,All active content on their Web servers is reviewed for security issues. Entities should follow the documentation provided in the Open Web Application Security Project (OWASP) guide to building secure Web applications and Web services,Y,,,,,Y,,
252,QGWS-13,Security and Privacy,الأمان والخصوصية,QGWS-13.1,Web Application Security Standards,QGWS-13.1.2,Application component connectivity,M2,Connectivity and access between each Web application component is minimised.,Y,,,,,Y,,
253,QGWS-13,Security and Privacy,الأمان والخصوصية,QGWS-13.1,Web Application Security Standards,QGWS-13.1.3,Cryptography,M2,That Personal Information and sensitive data is protected whilst in storage and in transmission using appropriate cryptographic controls,Y,,,,,Y,,
254,QGWS-13,Security and Privacy,الأمان والخصوصية,QGWS-13.1,Web Application Security Standards,QGWS-13.1.4,SSL,M2,"Critical sector websites that need to be strongly authenticated, use SSL certificates provided from a Certificate Service Provider (CSP) licensed in the State of Qatar.",Y,,,,,Y,,
255,QGWS-13,Security and Privacy,الأمان والخصوصية,QGWS-13.1,Web Application Security Standards,QGWS-13.1.5,Firewall,M2,Critical sector websites that need to be strongly authenticated use SSL certificates provided from a Certificate Service Provider (CSP) licensed in the State of Qatar.,Y,,,,,Y,,
